Date,Platform,Product_Category,Model_Name,Condition,Launch_Price_USD,Launch_Price_MAD,Current_Price_USD,Current_Price_MAD,Discount_Pct,Sale_Event,Stock_Status,Rating,Reviews_Count
2022-10-25, Amazon,iPhone,iPhone 14 Pro 128GB,Renewed/Refurbished,999,9290.70,720.4,6699.72,27.9,,In Stock,4.4,230
Oct 20 2021,Amazon,iPad,iPad Pro 11-inch (M1) 128GB, New,799,7430.70,806.67,7502.03,-1.0,,Out of Stock,4.3,632
21/03/2023,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.70,710.71,6609.60,11.0,,Low Stock,4.8,1964
2025-05-30, Amazon,Watch,Apple Watch Series X (45mm),New,429,3989.70,424.46,3947.48,1.1,,Low Stock,4.9,1290
2026-06-30,amazon ,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.70,unknown,unknown,39.900000000000006,,Out of Stock,4.7,6910
2023-12-19,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,9290.70,688.25,6400.73,31.1,,Out of Stock,4.5,3299
2022-11-09,Flipkart,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,9290.70,663.68,6172.22,33.6,,In Stock,4.4,1521
2022-10-09,Flipkart,iPhone,iPhone 12 Pro 128GB,new,999,9290.70,667.42,6207.01,33.2,Big Billion Days,In Stock,4.4,2916
2025-12-03,FLIPKART,iPhone,iPhone 17 128GB,New,849,7895.70,849.54,7900.72,-0.1,,In Stock,4.7,425
2025-07-23,amazon ,Mac,MacBook Air M3 256GB,new,1099,10220.70,987.82,9186.73,10.1,,In Stock,4.7,1566
30/04/2023,amazon,iPhone,iPhone 13 Pro Max 256GB,NEW ,1199,11150.70,1111.05,10332.77,7.3,,In Stock,4.7,3034
2025-07-17,AMAZON ,Mac,MacBook Air M2 256GB,New,1199,11150.70,686.27,6382.31,42.8,Prime Day,Out of Stock,4.5,1801
09/07/2026, Flipkart ,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,5570.70,270.18,2512.67,54.900000000000006,,Low Stock,4.0,5232
2026-02-12,Flipkart,Watch,Apple Watch Series 9 (45mm),new,429,3989.70,255.55,2376.62,40.400000000000006,,Out of Stock,4.7,4418
2023-10-13,Flipkart,Watch,Apple Watch Ultra 2,Renewed/Refurbished,799,7430.70,544.22,5061.25,31.9,Big Billion Days,In Stock,4.4,67
2026-07-29,flipkart,Watch,Apple Watch Ultra, New,799,7430.70,504.6,4692.78,36.8,,Out of Stock,4.5,7420
2026-02-10,FLIPKART,Mac,MacBook Air M2 256GB,NEW ,1199,11150.70,888.37,8261.84,25.9,,Out of Stock,4.4,3366
27/01/2026,flipkart,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,3989.70,183.4,1705.62,57.2,,In Stock,4.4,1609
2025-03-05,flipkart,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,10220.70,847.03,7877.38,22.9,,In Stock,4.3,901
2026-05-04, Amazon,iPad,iPad Pro 11-inch (M4) 256GB,new,999,9290.70,889.43,8271.70,11.0,,Out of Stock,4.8,1700
2026-02-04,Flipkart,iPhone,iPhone 16 128GB,Renewed/Refurbished,799,7430.70,583.43,5425.90,27.0,,In Stock,4.4,1366
16/02/2026,Flipkart,iPhone,iPhone 15 Pro Max 256GB,NEW ,1199,11150.70,1016.27,9451.31,15.2,,In Stock,4.4,4391
06/07/2025,FLIPKART,iPhone,iPhone 16 128GB, New,799,7430.70,797.64,7418.05,0.2,,Low Stock,4.5,1080
2025-07-27,amazon,Watch,Apple Watch Series 7 (45mm), New,429,3989.70,253.13,2354.11,41.0,,In Stock,4.5,1957
2026-06-12,Flipkart,iPhone,iPhone 17 128GB,New,849,7895.70,849.7,7902.21,-0.1,,Low Stock,4.4,533
2024-07-07, Amazon,iPhone,iPhone 12 Pro 128GB,New,999,9290.70,712.05,6622.07,28.7,,Out of Stock,4.7,2361
2025-06-02,Flipkart,iPad,iPad Air (4th Gen) 64GB,NEW ,599,5570.70,355.97,3310.52,40.6,,In Stock,4.6,6968
2024-01-29, Amazon,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,5570.70,256.79,2388.15,57.1,,In Stock,4.3,5208
2025-03-07,FLIPKART,Watch,Apple Watch Ultra 2,new,799,7430.70,698.13,6492.61,12.6,,In Stock,4.3,2768
2025-12-27,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,11150.70,895.13,8324.71,25.3,,Out of Stock,4.5,6301
2024-06-16,FLIPKART,Watch,Apple Watch Series 7 (45mm),New,429,3989.70,262.16,2438.09,38.9,,In Stock,4.3,4200
2026-04-18,AMAZON ,Mac,MacBook Pro 14-inch M1 Pro 512GB,new,1999,18590.70,1596.05,14843.27,20.200000000000003,,Out of Stock,4.4,5369
2026-07-28,AMAZON ,iPad,iPad Air (5th Gen) 64GB,Renewed/Refurbished,599,5570.70,271.85,2528.21,54.6,,In Stock,3.8,7136
2026-06-01,FLIPKART,Mac,MacBook Air M2 256GB,Renewed/Refurbished,1199,11150.70,684.67,6367.43,42.9,,Low Stock,4.5,3824
2025-11-30,flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,NEW ,1999,18590.70,1461.7,13593.81,26.9,Black Friday,Low Stock,4.7,8097
2025-12-27,flipkart,iPhone,iPhone 16 128GB, New,799,7430.70,706.22,6567.85,11.6,,In Stock,4.5,2422
2025-08-24, Flipkart ,iPad,iPad Air (5th Gen) 64GB,New,599,5570.70,358.51,3334.14,40.1,,In Stock,4.6,5376
2025-05-01,flipkart,iPhone,iPhone 16 Pro 256GB,NEW ,1099,10220.70,1115.67,10375.73,-1.5,,In Stock,4.2,816
2025-01-31,amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,NEW ,1199,11150.70,1008.84,9382.21,15.9,,In Stock,4.2,1648
2026-04-20, Flipkart ,iPad,iPad Pro 12.9-inch (M2) 256GB,NEW ,1199,11150.70,894.12,8315.32,25.4,,Low Stock,4.3,5290
2024-12-06, Amazon,Watch,Apple Watch Ultra 2, New,799,7430.70,693.7,6451.41,13.2,,In Stock,4.3,1947
2026-07-09,Flipkart,iPhone,iPhone 14 128GB,New,799,7430.70,506.83,4713.52,36.6,,Out of Stock,4.3,6865
2026-06-17,FLIPKART,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,10220.70,855.31,7954.38,22.2,,In Stock,4.0,1643
2026-06-09,amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,new,1999,18590.70,1782.61,16578.27,10.8,,In Stock,4.7,1371
2026-07-06, Flipkart ,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,10220.70,823.59,7659.39,25.1,,Low Stock,4.2,1480
2025-09-05,amazon,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,9290.70,469.66,4367.84,53.0,,Out of Stock,3.8,9704
Jul 19 2025,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,new,1199,11150.70,995.1,9254.43,17.0,,In Stock,4.5,5299
2022-11-24,amazon,Watch,Apple Watch Ultra,New,799,7430.70,726.24,6754.03,9.1,Black Friday,In Stock,4.7,273
May 24 2026,AMAZON ,Watch,Apple Watch Series 8 (45mm),NEW ,429,3989.70,255.05,2371.97,40.5,,Out of Stock,4.3,2612
2023-07-23,Amazon,iPhone,iPhone 14 Pro 128GB, New,999,9290.70,1013.71,9427.50,-1.5,,In Stock,4.7,1435
Mar 31 2026, Flipkart ,iPhone,iPhone 12 64GB, New,799,7430.70,471.12,4381.42,41.0,,In Stock,4.4,5691
2023-01-06, Amazon,iPhone,iPhone 14 128GB,Renewed/Refurbished,799,7430.70,570.0,5301.00,28.7,,In Stock,4.1,523
2021-12-26,Flipkart,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,9290.70,643.61,5985.57,35.6,,Low Stock,3.9,1748
2026-02-22, Flipkart ,Mac,MacBook Air M3 256GB, New,1099,10220.70,985.64,9166.45,10.3,,Low Stock,4.2,1307
Jun 04 2025,amazon ,iPad,iPad Pro 12.9-inch (M2) 256GB,NEW ,1199,11150.70,1012.04,9411.97,15.6,,In Stock,4.7,4955
2025-03-12, Amazon,iPhone,iPhone 14 Pro 128GB,New,999,9290.70,802.47,7462.97,19.7,,In Stock,4.6,1306
2025-04-27,amazon ,Watch,Apple Watch Series 9 (45mm), New,429,3989.70,323.66,3010.04,24.6,,In Stock,4.3,1390
2026-06-01, Flipkart ,iPad,iPad Pro 11-inch (M1) 128GB,Renewed/Refurbished,799,7430.70,352.76,3280.67,55.8,,Out of Stock,4.1,8511
2025-08-20, Flipkart ,iPhone,iPhone 12 64GB,New,799,7430.70,487.77,4536.26,39.0,,Low Stock,4.6,2901
Mar 08 2023,FLIPKART,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,7430.70,447.37,4160.54,44.0,,In Stock,4.4,3545
2023-06-07,amazon,iPhone,iPhone 14 128GB,Renewed/Refurbished,799,7430.70,639.16,5944.19,20.0,,In Stock,4.3,1186
2025-03-21,FLIPKART,iPhone,iPhone 16 Pro 256GB,new,1099,10220.70,1105.73,10283.29,-0.6,,In Stock,4.7,799
2024-08-11,Flipkart,Watch,Apple Watch Series 9 (45mm), New,429,3989.70,434.06,4036.76,-1.2,,In Stock,4.3,1202
Jun 02 2024,FLIPKART,iPhone,iPhone 14 Pro 128GB,new,999,9290.70,911.39,8475.93,8.799999999999999,,Out of Stock,4.5,2582
17/04/2026,AMAZON ,iPad,iPad Air (5th Gen) 64GB,new,599,5570.70,359.3,3341.49,40.0,,In Stock,4.7,3225
12/05/2023,Amazon,Watch,Apple Watch Series 6 (44mm),new,429,3989.70,256.19,2382.57,40.3,,In Stock,4.6,5207
2025-10-07,flipkart,Mac,MacBook Air M2 256GB,Renewed/Refurbished,1199,11150.70,640.92,5960.56,46.5,Big Billion Days,Low Stock,4.2,5382
2024-05-20,amazon,iPhone,iPhone 14 128GB,New,799,7430.70,697.72,6488.80,12.7,,Low Stock,4.6,1700
2025-08-28,AMAZON ,iPad,iPad Pro 11-inch (M4) 256GB,new,999,9290.70,883.04,8212.27,11.6,,In Stock,4.6,2061
2025-01-31,FLIPKART,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,9290.70,786.56,7315.01,21.3,,In Stock,3.8,1290
2024-06-27,AMAZON ,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,18590.70,1971.75,18337.28,1.4,,In Stock,4.7,1354
2023-04-18,amazon,Mac,MacBook Air M1 256GB,new,999,9290.70,790.21,7348.95,20.9,,In Stock,4.4,1951
23/10/2024,amazon,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,10220.70,802.71,7465.20,27.0,,In Stock,4.1,156
2025-11-24,amazon ,Mac,MacBook Pro 14-inch M4 Pro 512GB, New,1999,18590.70,1602.12,14899.72,19.9,Black Friday,Low Stock,4.3,1883
2025-06-22,AMAZON ,Mac,MacBook Air M3 256GB,New,1099,10220.70,988.55,9193.51,10.1,,In Stock,4.8,823
21/07/2026, Flipkart ,iPhone,iPhone 13 128GB,new,799,7430.70,482.17,4484.18,39.7,,Low Stock,4.6,6041
2024-01-28, Flipkart ,iPad,iPad Air (4th Gen) 64GB, New,599,5570.70,360.37,3351.44,39.8,,Out of Stock,4.7,2761
2024-03-28,amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,Renewed/Refurbished,1999,18590.70,1456.06,13541.36,27.200000000000003,,In Stock,4.1,759
2026-02-02,flipkart,iPhone,iPhone 15 Pro Max 256GB,NEW ,1199,11150.70,1014.24,9432.43,15.4,,In Stock,4.4,2241
2023-07-26,AMAZON ,Watch,Apple Watch Series 8 (45mm),new,429,3989.70,429.65,3995.74,-0.2,,In Stock,4.9,857
Apr 17 2025,flipkart,iPhone,iPhone 13 128GB,Renewed/Refurbished,799,7430.70,347.1,3228.03,56.6,,Low Stock,4.1,2177
2026-01-02,Flipkart,iPhone,iPhone 17 128GB,new,849,7895.70,854.56,7947.41,-0.7000000000000001,,Low Stock,4.3,518
2026-07-02,amazon ,Watch,Apple Watch Series 6 (44mm),New,429,3989.70,252.65,2349.65,41.1,,In Stock,4.3,5813
2023-11-11, Flipkart ,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,9290.70,591.3,5499.09,40.8,,Low Stock,4.2,5238
10/02/2026, Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,11150.70,1014.05,9430.67,15.4,,In Stock,4.7,2812
2025-12-08,Amazon,iPhone,iPhone 16 Pro 256GB,NEW ,1099,10220.70,1010.07,9393.65,8.1,,In Stock,4.3,925
2025-07-20, Flipkart ,Mac,MacBook Pro 14-inch M1 Pro 512GB,NEW ,1999,18590.70,1701.1,15820.23,14.9,,In Stock,4.8,6984
2025-10-23,Flipkart,iPhone,iPhone 17 128GB,New,849,7895.70,847.84,7884.91,0.1,,In Stock,4.4,155
24/05/2023, Flipkart ,iPhone,iPhone 13 128GB,new,799,7430.70,707.17,6576.68,11.5,,In Stock,4.7,2501
Jan 03 2026,FLIPKART,Mac,MacBook Pro 14-inch M2 Pro 512GB,new,1999,18590.70,1771.18,16471.97,11.4,,In Stock,4.3,3801
2025-07-24, Flipkart ,iPad,iPad Air (4th Gen) 64GB,new,599,5570.70,353.94,3291.64,40.9,,In Stock,4.3,6336
2025-04-01, Flipkart ,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,9290.70,441.42,4105.21,55.8,,Out of Stock,3.8,8005
2023-12-22, Flipkart ,iPad,iPad (9th Gen) 64GB,NEW ,329,3059.70,197.88,1840.28,39.900000000000006,,Low Stock,4.4,1728
2024-11-29,amazon ,iPhone,iPhone 16 Pro 256GB,new,1099,10220.70,1006.89,9364.08,8.4,Black Friday,In Stock,4.7,332
2025-10-05,amazon,Watch,Apple Watch Series X (45mm),new,429,3989.70,283.02,2632.09,34.0,Great Indian Festival,In Stock,4.8,1787
19/10/2025,amazon ,Watch,Apple Watch Ultra 2, New,799,7430.70,610.83,5680.72,23.6,,In Stock,4.5,1813
2026-01-14,FLIPKART,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,3989.70,205.03,1906.78,52.2,,In Stock,4.1,1671
2024-07-08,amazon,iPhone,iPhone 14 Pro 128GB,NEW ,999,9290.70,882.44,8206.69,11.7,,In Stock,4.4,2011
2025-01-31, Flipkart ,iPhone,iPhone 13 Pro Max 256GB,NEW ,1199,11150.70,888.51,8263.14,25.9,,Out of Stock,4.4,3932
2026-07-05,AMAZON ,iPhone,iPhone 16 128GB,New,799,7430.70,700.67,6516.23,12.3,,In Stock,4.4,2346
2026-01-28, Flipkart ,iPhone,iPhone 12 64GB,NEW ,799,7430.70,483.5,4496.55,39.5,,In Stock,4.2,8119
2022-11-30,flipkart,Watch,Apple Watch Series 8 (45mm),New,429,3989.70,372.45,3463.79,13.2,Black Friday,In Stock,4.9,292
2023-04-02,flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB, New,1999,18590.70,1974.61,18363.87,1.2,,In Stock,4.6,196
2026-07-21, Amazon,iPad,iPad Pro 11-inch (M1) 128GB,Renewed/Refurbished,799,7430.70,373.52,3473.74,53.3,,Out of Stock,4.1,5617
2024-05-19,amazon ,Watch,Apple Watch Ultra 2, New,799,7430.70,805.36,7489.85,-0.8,,In Stock,4.3,939
2023-03-06,amazon ,iPhone,iPhone 14 128GB,NEW ,799,7430.70,790.97,7356.02,1.0,,In Stock,4.5,709
2025-10-27,amazon,Watch,Apple Watch Ultra 2, New,799,7430.70,610.59,5678.49,23.6,,Out of Stock,4.7,3781
2025-08-21,flipkart,iPad,iPad Pro 11-inch (M1) 128GB,new,799,7430.70,475.81,4425.03,40.400000000000006,,Out of Stock,4.2,5607
2023-07-16,FLIPKART,Mac,MacBook Pro 14-inch M2 Pro 512GB,Renewed/Refurbished,1999,18590.70,1448.84,13474.21,27.500000000000004,,Low Stock,4.0,586
2025-04-21,amazon,iPad,iPad (9th Gen) 64GB,Renewed/Refurbished,329,3059.70,147.49,1371.66,55.2,,Out of Stock,4.0,4145
2024-10-31, Amazon,Mac,MacBook Air M2 256GB,Renewed/Refurbished,1199,11150.70,771.57,7175.60,35.6,,In Stock,4.1,2061
Apr 20 2026,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB, New,1999,18590.70,1910.59,17768.49,4.4,,In Stock,4.7,2775
2025-09-25,Flipkart,iPad,iPad Air (5th Gen) 64GB,new,599,5570.70,356.11,3311.82,40.6,,Out of Stock,4.3,4811
Feb 20 2023,AMAZON ,Mac,MacBook Air M2 256GB,New,1199,11150.70,1181.66,10989.44,1.4,,In Stock,4.4,901
2025-09-16,flipkart,iPad,iPad Pro 11-inch (M4) 256GB,NEW ,999,9290.70,909.12,8454.82,9.0,,In Stock,4.2,1446
2023-12-29,amazon,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,9290.70,586.09,5450.64,41.3,,Out of Stock,4.2,1975
20/02/2026, Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,NEW ,1999,18590.70,1781.4,16567.02,10.9,,Low Stock,4.7,1841
2025-05-26,Amazon,iPad,iPad (9th Gen) 64GB,new,329,3059.70,196.68,1829.12,40.2,,Low Stock,4.7,3213
2021-07-15,FLIPKART,iPad,iPad Air (4th Gen) 64GB, New,599,5570.70,607.42,5649.01,-1.4,,Out of Stock,4.6,974
2023-12-20,amazon ,Mac,MacBook Air M2 256GB, New,1199,11150.70,1104.56,10272.41,7.9,,In Stock,4.2,2147
Nov 29 2025,Amazon,Watch,Apple Watch Series X (45mm), New,429,3989.70,270.34,2514.16,37.0,Black Friday,In Stock,4.4,1251
2026-05-23, Amazon,iPhone,iPhone 13 128GB, New,799,7430.70,486.83,4527.52,39.1,,In Stock,4.3,5560
2025-10-02,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,Renewed/Refurbished,1199,11150.70,656.76,6107.87,45.2,Big Billion Days,In Stock,4.4,3343
2025-04-10,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,9290.70,776.75,7223.78,22.2,,In Stock,4.3,1096
2025-06-21,amazon,Watch,Apple Watch Ultra 2, New,799,7430.70,689.38,6411.23,13.7,,In Stock,4.7,2924
2023-12-27,Amazon,Watch,Apple Watch Series 6 (44mm),NEW ,429,3989.70,261.16,2428.79,39.1,,In Stock,4.6,2776
2025-06-22,Amazon,iPhone,iPhone 13 Pro Max 256GB,Renewed/Refurbished,1199,11150.70,662.04,6156.97,44.8,,Out of Stock,4.2,3536
2026-03-13, Amazon,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,10220.70,811.4,7546.02,26.200000000000003,,In Stock,4.5,825
2023-01-27,amazon,Watch,Apple Watch Ultra,NEW ,799,7430.70,793.4,7378.62,0.7000000000000001,,Low Stock,4.3,610
2023-07-10, Amazon,iPad,iPad Air (5th Gen) 64GB,Renewed/Refurbished,599,5570.70,317.42,2952.01,47.0,Prime Day,In Stock,4.2,2436
2026-06-17,flipkart,iPhone,iPhone 17 128GB, New,849,7895.70,840.26,7814.42,1.0,,In Stock,4.6,1053
2025-09-05,flipkart,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,10220.70,838.08,7794.14,23.7,,In Stock,4.0,1644
2024-02-01, Flipkart ,Mac,MacBook Pro 14-inch M2 Pro 512GB,new,1999,18590.70,1902.08,17689.34,4.8,,Out of Stock,4.2,1794
2025-08-05,amazon ,Watch,Apple Watch Series X (45mm),new,429,3989.70,433.94,4035.64,-1.2,,In Stock,4.5,1805
2024-03-19,amazon ,iPad,iPad Pro 12.9-inch (M2) 256GB,Renewed/Refurbished,1199,11150.70,879.05,8175.16,26.700000000000003,,In Stock,3.9,857
2025-11-28, Amazon,iPhone,iPhone 17 128GB,NEW ,849,7895.70,764.27,7107.71,10.0,Black Friday,Low Stock,4.8,436
2026-02-22, Flipkart ,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,11150.70,891.55,8291.42,25.6,,Low Stock,4.7,3205
2025-12-01,amazon ,iPhone,iPhone 15 Pro Max 256GB,new,1199,11150.70,986.31,9172.68,17.7,,In Stock,4.8,2979
2023-05-23,AMAZON ,Mac,MacBook Air M2 256GB,NEW ,1199,11150.70,1217.57,11323.40,-1.5,,In Stock,4.5,1465
2022-10-02,FLIPKART,Watch,Apple Watch Ultra, New,799,7430.70,638.61,5939.07,20.1,Big Billion Days,Low Stock,4.2,69
2022-03-19,FLIPKART,Mac,MacBook Pro 14-inch M1 Pro 512GB,NEW ,1999,18590.70,1984.35,18454.46,0.7000000000000001,,In Stock,4.8,641
2022-10-21,amazon ,iPad,iPad Air (4th Gen) 64GB,New,599,5570.70,501.7,4665.81,16.2,,In Stock,4.4,3841
2023-01-19,AMAZON ,iPhone,iPhone 13 Pro Max 256GB,New,1199,11150.70,1086.97,10108.82,9.3,,In Stock,4.7,1588
2024-04-26,FLIPKART,iPhone,iPhone 14 Pro 128GB, New,999,9290.70,903.3,8400.69,9.6,,Out of Stock,4.8,1859
2023-08-03,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,3989.70,253.9,2361.27,40.8,,In Stock,4.6,5757
2025-12-27,flipkart,Watch,Apple Watch Series X (45mm), New,429,3989.70,333.57,3102.20,22.2,,In Stock,4.6,1531
2024-02-15,Flipkart,Mac,MacBook Air M2 256GB,Renewed/Refurbished,1199,11150.70,911.29,8475.00,24.0,,In Stock,4.1,2220
2024-10-25,AMAZON ,Watch,Apple Watch Ultra 2,Renewed/Refurbished,799,7430.70,586.17,5451.38,26.6,,Out of Stock,4.1,1510
18/06/2024, Flipkart ,Watch,Apple Watch Series 8 (45mm), New,429,3989.70,325.13,3023.71,24.2,,In Stock,4.5,913
2024-08-19,amazon ,iPad,iPad Pro 11-inch (M1) 128GB,new,799,7430.70,491.08,4567.04,38.5,,In Stock,4.8,4933
2022-06-24,amazon,iPad,iPad Air (4th Gen) 64GB,NEW ,599,5570.70,505.98,4705.61,15.5,,In Stock,4.8,2132
2023-02-10, Flipkart ,iPhone,iPhone 14 Pro 128GB,new,999,9290.70,1016.25,9451.12,-1.7000000000000002,,In Stock,4.6,881
2024-08-13,amazon,iPad,iPad Air (5th Gen) 64GB, New,599,5570.70,394.9,3672.57,34.1,,In Stock,4.9,1379
2024-03-14,FLIPKART,iPhone,iPhone 14 128GB,NEW ,799,7430.70,686.36,6383.15,14.099999999999998,,In Stock,4.5,2721
19/12/2022,Flipkart,iPhone,iPhone 12 Pro 128GB,NEW ,999,9290.70,785.84,7308.31,21.3,,In Stock,4.8,2506
2023-01-29,FLIPKART,iPhone,iPhone 14 Pro 128GB,Renewed/Refurbished,999,9290.70,697.51,6486.84,30.2,,In Stock,4.4,618
2025-12-29,FLIPKART,Mac,MacBook Air M1 256GB,new,999,9290.70,592.91,5514.06,40.6,,In Stock,4.3,9839
2024-02-11,flipkart,iPhone,iPhone 14 Pro 128GB,new,999,9290.70,882.06,8203.16,11.7,,Low Stock,4.6,1223
2021-10-21,flipkart,iPhone,iPhone 13 128GB, New,799,7430.70,790.96,7355.93,1.0,,In Stock,4.8,177
07/05/2025,amazon ,Watch,Apple Watch Series 9 (45mm),NEW ,429,3989.70,322.68,3000.92,24.8,,In Stock,4.8,2874
2022-07-22, Amazon,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,5570.70,--,--,36.6,,Low Stock,4.0,1297
Nov 08 2024,flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,10220.70,1093.55,10170.02,0.5,,In Stock,4.5,170
02/11/2023, Flipkart ,Mac,MacBook Pro 14-inch M2 Pro 512GB,NEW ,1999,18590.70,2032.27,18900.11,-1.7000000000000002,,Out of Stock,4.7,1251
2022-08-18,FLIPKART,iPad,iPad Pro 11-inch (M1) 128GB,new,799,7430.70,695.11,6464.52,13.0,,In Stock,4.4,1514
2022-02-10,flipkart,iPad,iPad Pro 11-inch (M1) 128GB, New,799,7430.70,789.7,7344.21,1.2,,In Stock,4.9,713
2025-10-27,FLIPKART,Watch,Apple Watch Series 9 (45mm),new,429,3989.70,253.71,2359.50,40.9,,Low Stock,4.8,3837
2024-03-02,amazon ,iPad,iPad Air (4th Gen) 64GB,new,599,5570.70,357.93,3328.75,40.2,,Low Stock,4.5,2659
2026-06-02,Flipkart,iPhone,iPhone 17 128GB, New,849,7895.70,845.54,7863.52,0.4,,In Stock,4.7,1156
2025-10-27, Flipkart ,iPhone,iPhone 16 Pro 256GB,New,1099,10220.70,989.05,9198.17,10.0,,Low Stock,4.3,1296
14/09/2024,amazon ,iPad,iPad (9th Gen) 64GB,NEW ,329,3059.70,194.33,1807.27,40.9,,Low Stock,4.4,2572
2026-03-27,Flipkart,iPhone,iPhone 13 128GB,New,799,7430.70,479.8,4462.14,40.0,,In Stock,4.3,5462
2025-04-14,FLIPKART,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,3989.70,188.64,1754.35,56.00000000000001,,In Stock,4.2,4958
Jan 11 2026,flipkart,iPad,iPad Pro 11-inch (M4) 256GB, New,999,9290.70,894.88,8322.38,10.4,,In Stock,4.8,1579
2023-07-15,amazon ,iPhone,iPhone 13 Pro Max 256GB,New,1199,11150.70,842.91,7839.06,29.7,Prime Day,Out of Stock,4.3,3030
2025-08-24, Amazon,iPad,iPad Pro 11-inch (M4) 256GB,new,999,9290.70,912.03,8481.88,8.7,,In Stock,4.4,2534
2025-01-06, Amazon,iPhone,iPhone 14 Pro 128GB,New,999,9290.70,786.14,7311.10,21.3,,In Stock,4.8,1578
21/02/2023,Amazon,iPhone,iPhone 14 Pro 128GB,new,999,9290.70,998.8,9288.84,0.0,,In Stock,4.2,872
2024-09-10,FLIPKART,iPad,iPad Pro 12.9-inch (M2) 256GB, New,1199,11150.70,1090.71,10143.60,9.0,,In Stock,4.6,2598
2025-11-13,Amazon,iPhone,iPhone 12 Pro 128GB,NEW ,999,9290.70,588.32,5471.38,41.1,,Low Stock,4.7,3698
2025-10-14,flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,new,1999,18590.70,1410.05,13113.47,29.5,Big Billion Days,Low Stock,4.4,7245
2025-02-09,flipkart,Mac,MacBook Air M3 256GB,Renewed/Refurbished,1099,10220.70,825.86,7680.50,24.9,,Out of Stock,4.3,1778
2024-08-13,flipkart,iPhone,iPhone 14 Pro 128GB,new,999,9290.70,903.96,8406.83,9.5,,In Stock,4.5,3253
2024-02-19,Flipkart,Watch,Apple Watch Series 7 (45mm),new,429,3989.70,253.87,2360.99,40.8,,Low Stock,4.8,3534
2024-03-19,AMAZON ,iPhone,iPhone 13 128GB,Renewed/Refurbished,799,7430.70,422.24,3926.83,47.2,,In Stock,4.4,2438
Feb 17 2022,Amazon,iPad,iPad (9th Gen) 64GB,Renewed/Refurbished,329,3059.70,236.73,2201.59,28.000000000000004,,In Stock,4.4,693
30/08/2024,Flipkart,Watch,Apple Watch Ultra 2,new,799,7430.70,806.84,7503.61,-1.0,,In Stock,4.4,1607
2025-07-17, Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,Renewed/Refurbished,1999,18590.70,1345.26,12510.92,32.7,Prime Day,Low Stock,4.3,650
2021-10-12,Flipkart,iPhone,iPhone 13 Pro Max 256GB,NEW ,1199,11150.70,1028.18,9562.07,14.2,Big Billion Days,In Stock,4.6,159
2025-02-26,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,new,999,9290.70,981.48,9127.76,1.7999999999999998,,Low Stock,4.5,678
Jan 17 2026,amazon ,iPhone,iPhone 16 128GB,New,799,7430.70,703.43,6541.90,12.0,,In Stock,4.5,974
2026-03-25,amazon,Watch,Apple Watch Series 9 (45mm), New,429,3989.70,261.1,2428.23,39.1,,In Stock,4.9,1409
